# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	30955
#@/user_id	arch
a 	啊	c=27 d=0.000665523 t=30955
yi lai zhu ru 	依賴注入	c=1 d=1.1063e-12 t=30955
yi lan 	一覽	c=63 d=2.22827e-11 t=30955
yi lie 	一列	c=1 d=3.07608e-13 t=30955
yi liu 	遺留	c=3 d=1.38202e-12 t=30955
yi min 	移民	c=3 d=0.0197182 t=30955
yi ming 	一名	c=1 d=1.00119e-14 t=30955
yi nian 	一年	c=1 d=5.93389e-08 t=30955
yi qi 	一起	c=3 d=4.58179e-14 t=30955
yi qian 	一千	c=1 d=7.45291e-13 t=30955
yi qian 	以前	c=5 d=1.74824e-13 t=30955
yi qie 	一切	c=1 d=1.00102e-12 t=30955
yi que ren 	已確認	c=2 d=1.21362e-13 t=30955
yi que yi guai 	一瘸一拐	c=2 d=1.66153e-14 t=30955
yi qun 	一羣	c=1 d=7.99332e-13 t=30955
yi ru 	移入	c=5 d=2.76862e-09 t=30955
yi shan chu 	已刪除	c=1 d=3.43593e-21 t=30955
yi sheng cheng 	已生成	c=3 d=3.5232e-12 t=30955
yi shi 	一時	c=1 d=1.06825e-12 t=30955
yi shu 	藝術	c=1 d=4.45541e-19 t=30955
yi shuang 	一雙	c=1 d=2.8463e-12 t=30955
yi si 	意思	c=5 d=2.54982e-12 t=30955
yi sou 	一搜	c=1 d=3.08336e-12 t=30955
yi suan chu 	已算出	c=1 d=0.00140882 t=30955
yi tao 	一套	c=1 d=1.36835e-13 t=30955
yi tian 	一天	c=2 d=1.15786e-19 t=30955
yi tian jia 	已添加	c=1 d=2.97215e-21 t=30955
yi tiao 	一條	c=23 d=1.31976e-05 t=30955
yi wai 	以外	c=2 d=3.12241e-13 t=30955
yi wan cheng 	已完成	c=3 d=1.69357e-14 t=30955
yi wen 	疑問	c=2 d=4.15207e-13 t=30955
yi wu 	役物	c=0 d=1.92044e-31 t=30955
yi xi 	一席	c=1 d=5.60565e-15 t=30955
yi xia 	一下	c=17 d=0.000765216 t=30955
yi xia 	以下	c=4 d=3.93803e-08 t=30955
yi xie 	一些	c=10 d=1.37608e-07 t=30955
yi xiu gai 	已修改	c=2 d=6.54771e-19 t=30955
yi yang 	一樣	c=1 d=3.02862e-08 t=30955
yi yi 	意義	c=3 d=2.87491e-12 t=30955
yi you 	已有	c=1 d=3.13913e-17 t=30955
yi yuan 	醫院	c=5 d=2.67918e-06 t=30955
yi zhang 	一張	c=2 d=0.0111647 t=30955
yi zhen 	一陣	c=1 d=1.31153e-14 t=30955
yi zhi 	一直	c=4 d=3.41646e-13 t=30955
yi zhi 	一致	c=4 d=2.74887e-14 t=30955
yi zhi ding 	已指定	c=3 d=1.29739e-20 t=30955
yi zhi xing 	一致性	c=1 d=2.24325e-05 t=30955
yi zhong 	一種	c=3 d=1.16532e-12 t=30955
yi zu 	一組	c=1 d=1.07899e-12 t=30955
yi zu he 	已組合	c=2 d=2.62836e-16 t=30955
yin 	音	c=1 d=1.17795e-15 t=30955
yin biao 	音標	c=5 d=1.46988e-11 t=30955
yin cang 	隱藏	c=7 d=0.00011692 t=30955
yin dao 	引導	c=1 d=3.97004e-15 t=30955
yin hang 	銀行	c=7 d=3.76603e-12 t=30955
yin hang ka 	銀行卡	c=2 d=2.36717e-12 t=30955
yin hang ka hao 	銀行卡號	c=1 d=1.10363e-13 t=30955
yin hao 	引號	c=3 d=1.5425e-14 t=30955
yin jin 	引進	c=1 d=0.00831246 t=30955
yin ni 	隱匿	c=1 d=5.00878e-14 t=30955
yin qing 	引擎	c=6 d=4.43195e-08 t=30955
yin ru 	引入	c=10 d=0.0100017 t=30955
yin she 	隱射	c=1 d=2.89729e-15 t=30955
yin wei 	因爲	c=7 d=1.07068e-09 t=30955
yin xiang 	印象	c=1 d=5.41286e-15 t=30955
yin yong 	引用	c=5 d=0.000710174 t=30955
ying 	營	c=0 d=2.3481e-14 t=30955
ying bang 	英鎊	c=1 d=4.20394e-12 t=30955
ying da 	應答	c=1 d=1.19535e-11 t=30955
ying gai 	應該	c=14 d=3.12094e-06 t=30955
ying gai shi 	應該是	c=2 d=0.00882647 t=30955
ying hua 	櫻花	c=1 d=2.0016e-17 t=30955
ying jian 	硬件	c=1 d=2.25488e-07 t=30955
ying pan 	硬盤	c=2 d=3.69912e-07 t=30955
ying she 	映射	c=68 d=0.00379349 t=30955
ying she wen jian 	映射文件	c=6 d=3.60794e-10 t=30955
ying wen 	英文	c=6 d=4.21154e-12 t=30955
ying xiang 	影響	c=3 d=8.98121e-11 t=30955
ying xiang li 	影響力	c=1 d=1.77008e-12 t=30955
ying ye 	營業	c=3 d=4.27271e-12 t=30955
ying ye dan dang 	營業擔當	c=3 d=1.19373e-11 t=30955
ying yong 	應用	c=6 d=2.00695e-12 t=30955
ying yu 	英語	c=3 d=4.14135e-12 t=30955
ying zhi 	英知	c=1 d=1.0471e-12 t=30955
yong 	勇	c=1 d=2.59549e-15 t=30955
yong 	用	c=32 d=5.4421e-06 t=30955
yong bu dao 	用不到	c=1 d=2.11808e-06 t=30955
yong dao 	用到	c=4 d=9.96358e-15 t=30955
yong de 	用的	c=1 d=9.71437e-13 t=30955
yong gong 	用工	c=1 d=3.11488e-14 t=30955
yong hu 	用戶	c=66 d=0.00120082 t=30955
yong hu ming 	用戶名	c=14 d=1.9973e-11 t=30955
yong hu zu 	用戶組	c=2 d=1.32915e-14 t=30955
yong jin 	佣金	c=2 d=3.21743e-26 t=30955
yong jin dui xiang 	佣金對象	c=1 d=4.40341e-28 t=30955
yong jiu le 	用久了	c=1 d=7.46967e-10 t=30955
yong lai 	用來	c=2 d=0.126818 t=30955
yong le 	用了	c=1 d=1.28534e-12 t=30955
yong qi lai 	用起來	c=1 d=2.30474e-29 t=30955
yong she 	用設	c=1 d=2.38935e-12 t=30955
yong shen me 	用什麼	c=1 d=8.13097e-08 t=30955
yong tu 	用途	c=2 d=2.46386e-13 t=30955
yong xin 	用心	c=2 d=3.44555e-14 t=30955
yong yu 	用於	c=21 d=2.80679e-10 t=30955
yong zhe 	用着	c=0 d=1.5898e-14 t=30955
yong zhe ka 	用着卡	c=1 d=1.59776e-13 t=30955
you 	又	c=4 d=6.00276e-13 t=30955
you 	呦	c=1 d=1.50109e-14 t=30955
you 	有	c=71 d=0.196502 t=30955
you 	由	c=10 d=0.000804733 t=30955
you bian 	右邊	c=1 d=1.83849e-17 t=30955
you bian 	郵編	c=1 d=0.000266536 t=30955
you da 	優達	c=3 d=1.10334e-30 t=30955
you dao 	有道	c=8 d=0.000235217 t=30955
you dao li 	有道理	c=1 d=1.19575e-15 t=30955
you de 	有的	c=2 d=1.17491e-14 t=30955
you dian 	有點	c=5 d=3.29044e-12 t=30955
you dian 	由點	c=1 d=3.66419e-13 t=30955
you guan 	有關	c=1 d=1.73502e-12 t=30955
you hen duo 	有很多	c=1 d=0.00609675 t=30955
you hou 	油猴	c=3 d=9.59816e-05 t=30955
you hua 	優化	c=2 d=1.30488e-12 t=30955
you hui 	優惠	c=1 d=1.87563e-17 t=30955
you jian 	右鍵	c=1 d=7.43622e-16 t=30955
you jian 	郵件	c=1 d=7.19659e-13 t=30955
you ke neng 	有可能	c=1 d=1.63399e-12 t=30955
you ku 	優酷	c=1 d=3.70164e-15 t=30955
you mei you 	有沒有	c=1 d=5.80433e-13 t=30955
you nei rong 	有內容	c=1 d=2.52445e-12 t=30955
you neng 	又能	c=2 d=1.0471e-12 t=30955
you ni de 	有你的	c=1 d=0.000117391 t=30955
you qu bie 	有區別	c=1 d=7.43495e-14 t=30955
you ren 	有人	c=1 d=4.17359e-15 t=30955
you shang xia 	有上下	c=1 d=1.26074e-20 t=30955
you shen me 	有什麼	c=1 d=0.00228818 t=30955
you shi 	優勢	c=1 d=1.24113e-12 t=30955
you shi jian 	有時間	c=1 d=7.03705e-14 t=30955
you ti shi 	有提示	c=1 d=4.03416e-27 t=30955
you wang 	有望	c=0 d=8.63816e-15 t=30955
you wang jia 	有望價	c=1 d=8.68146e-14 t=30955
you wen ti 	有問題	c=2 d=2.7591e-07 t=30955
you wu 	有誤	c=2 d=3.17084e-17 t=30955
you xia la kuang 	有下拉框	c=1 d=1.38686e-24 t=30955
you xian 	有限	c=2 d=5.77453e-30 t=30955
you xian ji 	優先級	c=3 d=0.00073892 t=30955
you xiang 	郵箱	c=8 d=3.10473e-05 t=30955
you xiao 	有效	c=41 d=9.23558e-12 t=30955
you xiao qi 	有效期	c=34 d=1.92404e-11 t=30955
you xiao wu xiao 	有效無效	c=1 d=6.14838e-14 t=30955
you xiao xing 	有效性	c=14 d=1.45583e-12 t=30955
you xie 	有些	c=1 d=2.17732e-07 t=30955
you xiu 	優秀	c=1 d=6.98509e-15 t=30955
you yi ge 	有一個	c=1 d=0.181772 t=30955
you yu 	有餘	c=2 d=2.32064e-14 t=30955
you zhi 	優質	c=3 d=3.88222e-25 t=30955
you zhong 	有種	c=1 d=1.62611e-14 t=30955
you zi biao 	有子表	c=4 d=1.25089e-26 t=30955
yu 	俞	c=1 d=1.3821e-13 t=30955
yu 	域	c=6 d=3.39495e-12 t=30955
yu 	宇	c=2 d=2.64064e-12 t=30955
yu 	於	c=9 d=1.79893e-12 t=30955
yu 	羽	c=1 d=6.72743e-14 t=30955
yu 	與	c=108 d=0.674239 t=30955
yu 	餘	c=6 d=0.000220719 t=30955
yu ce 	預測	c=6 d=0.770121 t=30955
yu dao 	遇到	c=2 d=3.06851e-14 t=30955
yu ding 	預訂	c=2 d=2.54295e-09 t=30955
yu e 	餘額	c=2 d=2.20985e-05 t=30955
yu fa 	語法	c=2 d=0.000586461 t=30955
yu fu shi tong 	與富士通	c=33 d=4.76335e-12 t=30955
yu fu wu qi 	與服務器	c=1 d=4.12069e-12 t=30955
yu huo 	慾火	c=0 d=3.43359e-14 t=30955
yu huo fei 	慾火非	c=1 d=3.4508e-13 t=30955
yu huo fei 	與或費	c=1 d=7.97402e-14 t=30955
yu jie shi 	與解釋	c=1 d=3.86137e-12 t=30955
yu ju 	語句	c=15 d=4.92705e-12 t=30955
yu jun 	于軍	c=1 d=1.37521e-13 t=30955
yu kuai 	愉快	c=1 d=1.54281e-13 t=30955
yu liu 	預留	c=1 d=6.59757e-20 t=30955
yu men 	與門	c=1 d=3.66419e-13 t=30955
yu ming 	域名	c=5 d=6.93586e-12 t=30955
yu qi 	逾期	c=4 d=4.72775e-13 t=30955
yu wang 	慾望	c=1 d=1.35078e-08 t=30955
yu xiu lu 	御秀路	c=1 d=1.13157e-13 t=30955
yu xuan 	餘弦	c=1 d=1.20216e-19 t=30955
yu yan 	語言	c=18 d=0.000823103 t=30955
yu you wen ti 	與有問題	c=1 d=1.66212e-07 t=30955
yu yue 	預約	c=6 d=2.42723e-28 t=30955
yu zhong 	語種	c=2 d=6.33697e-25 t=30955
yuan 	元	c=6 d=1.00212e-08 t=30955
yuan 	原	c=1 d=0.873716 t=30955
yuan 	員	c=1 d=0.778801 t=30955
yuan 	園	c=1 d=4.98507e-14 t=30955
yuan 	媛	c=1 d=5.95126e-13 t=30955
yuan 	源	c=2 d=2.29566e-12 t=30955
yuan 	猿	c=1 d=2.7281e-13 t=30955
yuan 	苑	c=2 d=3.93937e-12 t=30955
yuan bi zhong 	原幣種	c=2 d=1.55381e-30 t=30955
yuan cang ku 	原倉庫	c=1 d=3.23804e-29 t=30955
yuan chan di 	原產地	c=1 d=1.51067e-30 t=30955
yuan chang 	原廠	c=26 d=9.63826e-08 t=30955
yuan cheng 	遠程	c=11 d=4.21949e-12 t=30955
yuan dai ma 	源代碼	c=2 d=4.82759e-14 t=30955
yuan du 	怨毒	c=1 d=2.1471e-19 t=30955
yuan gong 	員工	c=54 d=1.17257e-11 t=30955
yuan gong guan li 	員工管理	c=1 d=3.25936e-18 t=30955
yuan lai 	原來	c=2 d=2.53098e-13 t=30955
yuan li 	原理	c=3 d=5.55214e-13 t=30955
yuan ma 	源碼	c=6 d=3.04325e-05 t=30955
yuan mian 	原棉	c=1 d=1.875e-13 t=30955
yuan sheng 	原生	c=2 d=1.11889e-12 t=30955
yuan shi 	原始	c=36 d=0.00170683 t=30955
yuan shi bi zhong 	原始幣種	c=1 d=5.27831e-13 t=30955
yuan shi cai gou 	原始採購	c=2 d=2.0432e-09 t=30955
yuan shi cai gou dan jia 	原始採購單價	c=1 d=0.00278085 t=30955
yuan su 	元素	c=5 d=2.71765e-12 t=30955
yuan tong 	圓通	c=1 d=9.38024e-13 t=30955
yuan wen 	原文	c=0 d=2.66718e-13 t=30955
yuan wen jian 	原文件	c=4 d=1.31768e-11 t=30955
yuan xing 	原型	c=2 d=3.54079e-14 t=30955
yuan you 	原有	c=1 d=2.57544e-12 t=30955
yuan ze 	原則	c=2 d=7.52912e-15 t=30955
yue 	月	c=11 d=8.65969e-13 t=30955
yue chang 	越長	c=1 d=5.99658e-14 t=30955
yue da 	越大	c=1 d=6.05686e-14 t=30955
yue ding 	約定	c=1 d=2.00399e-31 t=30955
yue du 	閱讀	c=2 d=2.7281e-13 t=30955
yue fen 	月份	c=5 d=8.79123e-13 t=30955
yue hao 	約好	c=1 d=1.45296e-13 t=30955
yue qing 	樂清	c=1 d=4.94698e-15 t=30955
yue qing shi 	樂清市	c=1 d=4.87333e-15 t=30955
yue shu 	約束	c=5 d=9.84721e-14 t=30955
yue xiao 	越小	c=1 d=6.14838e-14 t=30955
yun 	暈	c=0 d=4.9223e-16 t=30955
yun 	雲	c=15 d=7.59613e-12 t=30955
yun dan 	運單	c=1 d=2.96246e-12 t=30955
yun dong xie 	運動鞋	c=1 d=2.86057e-12 t=30955
yun ke tang 	雲課堂	c=1 d=2.46849e-13 t=30955
yun nan 	雲南	c=1 d=8.09455e-14 t=30955
yun nan sheng 	雲南省	c=1 d=4.61252e-15 t=30955
yun shu 	運輸	c=8 d=4.12864e-05 t=30955
yun shu fang shi 	運輸方式	c=13 d=0.000813824 t=30955
yun suan 	運算	c=3 d=1.43228e-12 t=30955
yun suan fu 	運算符	c=1 d=2.3485e-15 t=30955
yun xing 	運行	c=23 d=1.78808e-07 t=30955
yun xing de 	運行的	c=1 d=3.79277e-07 t=30955
yun xing shi 	運行時	c=2 d=2.71195e-12 t=30955
yun xing shi jian 	運行時間	c=1 d=3.30637e-10 t=30955
yun ying 	運營	c=2 d=3.73898e-12 t=30955
za kan 	咋看	c=1 d=2.74038e-07 t=30955
za le 	咋了	c=1 d=1.9321e-13 t=30955
za le 	砸了	c=1 d=1.92246e-13 t=30955
za rou 	雜糅	c=1 d=8.11414e-13 t=30955
zai 	再	c=14 d=0.000101944 t=30955
zai 	在	c=83 d=0.0206195 t=30955
zai 	載	c=2 d=2.61481e-14 t=30955
zai ba 	再把	c=1 d=9.51553e-05 t=30955
zai ban 	再辦	c=1 d=1.32286e-27 t=30955
zai duo 	再多	c=1 d=3.0924e-17 t=30955
zai fa bu yi ci 	在發佈一次	c=1 d=1.2719e-06 t=30955
zai hao 	再好	c=1 d=3.39123e-14 t=30955
zai ji guo lai 	在寄過來	c=1 d=1.57585e-27 t=30955
zai kai ji 	在開機	c=1 d=2.50452e-07 t=30955
zai kan 	再看	c=3 d=2.75411e-07 t=30955
zai kan kan 	再看看	c=1 d=1.63032e-15 t=30955
zai ku 	在庫	c=1 d=1.55832e-13 t=30955
zai na 	在哪	c=1 d=4.35444e-14 t=30955
zai na chi 	在哪吃	c=1 d=3.18549e-13 t=30955
zai nong 	再弄	c=2 d=9.18825e-05 t=30955
zai qu 	再去	c=1 d=9.22301e-20 t=30955
zai ru 	載入	c=1 d=2.41336e-12 t=30955
zai ti 	載體	c=3 d=1.19723e-12 t=30955
zai tu 	在途	c=3 d=1.6657e-09 t=30955
zai wo men 	在我們	c=1 d=5.99658e-14 t=30955
zai xian 	在線	c=3 d=1.2536e-12 t=30955
zai yong 	再用	c=1 d=1.0406e-27 t=30955
zai yu 	在於	c=1 d=3.73948e-17 t=30955
zai zhan 	再戰	c=1 d=7.14099e-10 t=30955
zai zhao 	再找	c=1 d=3.04532e-13 t=30955
zai zhe li 	在這裏	c=2 d=2.25732e-12 t=30955
zan 	暫	c=1 d=1.28355e-25 t=30955
zan cun 	暫存	c=3 d=0.00307529 t=30955
zan qu 	暫取	c=2 d=2.57417e-25 t=30955
zan shi 	暫時	c=5 d=5.35846e-12 t=30955
zao 	早	c=1 d=4.60062e-14 t=30955
zao chen 	早晨	c=1 d=5.19972e-13 t=30955
zao dian 	早點	c=1 d=1.21991e-15 t=30955
zao shui 	早睡	c=1 d=1.76125e-12 t=30955
zao xing 	造型	c=1 d=7.30661e-15 t=30955
ze 	則	c=76 d=5.96938e-06 t=30955
ze biao shi 	則表示	c=1 d=2.87442e-10 t=30955
ze bu neng 	則不能	c=1 d=2.5772e-20 t=30955
ze chong xin 	則重新	c=1 d=1.44199e-12 t=30955
ze fan hui 	則返回	c=1 d=1.26182e-30 t=30955
ze hui 	則會	c=2 d=1.56991e-12 t=30955
ze ji lu 	則記錄	c=1 d=5.45128e-10 t=30955
ze ren 	責任	c=1 d=5.98111e-13 t=30955
ze shi 	則是	c=13 d=8.82216e-12 t=30955
ze ti shi 	則提示	c=2 d=1.55612e-12 t=30955
zen 	怎	c=1 d=2.54982e-12 t=30955
zen me 	怎麼	c=8 d=2.51692e-06 t=30955
zen me ban 	怎麼辦	c=2 d=3.80899e-13 t=30955
zen me la 	怎麼啦	c=1 d=0.00021605 t=30955
zen me zuo 	怎麼做	c=1 d=1.57371e-11 t=30955
zeng 	增	c=4 d=0.687289 t=30955
zeng 	曾	c=0 d=3.2175e-14 t=30955
zeng gai 	增改	c=2 d=5.22579e-13 t=30955
zeng jia 	增加	c=41 d=2.14768e-10 t=30955
zeng liang 	增量	c=2 d=2.48728e-14 t=30955
zeng qiang 	增強	c=3 d=4.02956e-12 t=30955
zeng shan 	增刪	c=2 d=8.07366e-13 t=30955
zeng shan gai 	曾刪改	c=2 d=3.23363e-13 t=30955
zha shi 	紮實	c=0 d=9.57135e-16 t=30955
zhai quan 	債券	c=1 d=7.47221e-14 t=30955
zhan 	佔	c=1 d=2.11405e-13 t=30955
zhan 	棧	c=1 d=2.43215e-15 t=30955
zhan dian 	站點	c=4 d=3.50116e-07 t=30955
zhan lve 	戰略	c=2 d=4.21377e-30 t=30955
zhan lve yi wu 	戰略役物	c=2 d=4.01044e-30 t=30955
zhan shi 	展示	c=6 d=3.46192e-12 t=30955
zhan tie 	粘貼	c=4 d=0.923116 t=30955
zhan yong 	佔用	c=5 d=4.81079e-10 t=30955
zhan zai 	站在	c=1 d=5.02089e-13 t=30955
zhan zhang 	站長	c=1 d=9.05145e-05 t=30955
zhang 	張	c=4 d=1.38504e-13 t=30955
zhang ben 	賬本	c=1 d=0.00554422 t=30955
zhang hao 	帳號	c=3 d=2.34204e-12 t=30955
zhang hu 	賬戶	c=6 d=2.983e-11 t=30955
zhang hu ming 	賬戶名	c=2 d=1.63224e-13 t=30955
zhao 	兆	c=1 d=0.571209 t=30955
zhao 	找	c=1 d=9.21986e-16 t=30955
zhao 	照	c=1 d=1.65069e-14 t=30955
zhao bu dao 	找不到	c=7 d=8.59717e-13 t=30955
zhao dao 	找到	c=4 d=0.00322412 t=30955
zhao de 	找的	c=0 d=1.58187e-14 t=30955
zhao de dui bu dui 	找的對不對	c=1 d=1.5898e-13 t=30955
zhao hang 	招行	c=3 d=1.09222e-11 t=30955
zhao huan 	召喚	c=1 d=6.74484e-15 t=30955
zhao shang 	招商	c=2 d=7.12096e-12 t=30955
zhe 	着	c=3 d=2.84023e-11 t=30955
zhe 	者	c=4 d=8.22433e-11 t=30955
zhe 	這	c=6 d=5.64177e-13 t=30955
zhe bian 	這邊	c=6 d=9.70776e-05 t=30955
zhe bu shi 	着不是	c=1 d=2.29605e-14 t=30955
zhe cai shi 	這纔是	c=1 d=1.27255e-12 t=30955
zhe dian 	這點	c=1 d=7.23266e-13 t=30955
zhe die 	摺疊	c=2 d=2.52535e-14 t=30955
zhe duan 	這段	c=2 d=3.8786e-16 t=30955
zhe duan hua 	這段話	c=1 d=1.42419e-13 t=30955
zhe ge 	這個	c=37 d=0.00585822 t=30955
zhe ge biao 	這個表	c=1 d=2.40631e-07 t=30955
zhe ge lei 	這個類	c=1 d=7.49028e-13 t=30955
zhe ge shuo ming 	這個說明	c=1 d=3.97964e-14 t=30955
zhe ge yue 	這個月	c=1 d=8.38429e-16 t=30955
zhe hang 	折行	c=1 d=6.64667e-19 t=30955
zhe he 	這和	c=1 d=0.00226541 t=30955
zhe huan 	折換	c=5 d=1.0869e-30 t=30955
zhe jia 	這家	c=1 d=1.59776e-13 t=30955
zhe jiang 	浙江	c=1 d=1.50651e-27 t=30955
zhe jiang sheng 	浙江省	c=1 d=4.82481e-15 t=30955
zhe ju 	這句	c=1 d=1.49721e-13 t=30955
zhe li 	這裏	c=7 d=2.52316e-06 t=30955
zhe liang ge 	這兩個	c=2 d=1.82398e-12 t=30955
zhe me duo 	這麼多	c=1 d=8.68146e-14 t=30955
zhe me jiu 	這麼久	c=1 d=1.22286e-14 t=30955
zhe qun 	這羣	c=1 d=1.65468e-13 t=30955
zhe san ge 	這三個	c=1 d=6.64327e-13 t=30955
zhe shi 	這是	c=3 d=3.5017e-15 t=30955
zhe wo 	這我	c=1 d=1.39528e-07 t=30955
zhe xia 	這下	c=1 d=1.54281e-13 t=30955
zhe xie 	這些	c=3 d=2.20908e-12 t=30955
zhe xue 	哲學	c=1 d=2.29566e-12 t=30955
zhe yang 	這樣	c=6 d=1.89289e-07 t=30955
zhe yi 	這一	c=1 d=6.67656e-13 t=30955
zhe yi hang 	這一行	c=1 d=2.50878e-27 t=30955
zhe you 	這又	c=0 d=3.06851e-15 t=30955
zhe zhong 	這種	c=1 d=1.98614e-14 t=30955
zhei li 	這裏	c=1 d=4.23593e-13 t=30955
zhen 	真	c=1 d=4.27851e-13 t=30955
zhen 	陣	c=1 d=1.40662e-14 t=30955
zhen dang qi 	振盪器	c=1 d=7.23266e-13 t=30955
zhen de 	真的	c=2 d=3.88882e-07 t=30955
zhen dui 	針對	c=2 d=4.16528e-11 t=30955
zhen jia 	真假	c=1 d=4.82402e-13 t=30955
zhen shi 	真實	c=3 d=0.0443785 t=30955
zhen shi 	真是	c=2 d=1.43133e-13 t=30955
zhen zhen zheng zheng 	真真正正	c=1 d=8.83398e-13 t=30955
zhen zheng 	真正	c=1 d=9.76305e-13 t=30955
zheng 	整	c=2 d=5.79352e-10 t=30955
zheng 	正	c=2 d=8.13374e-12 t=30955
zheng 	證	c=2 d=1.18366e-13 t=30955
zheng chang 	正常	c=7 d=8.69632e-07 t=30955
zheng dan 	整單	c=3 d=2.22645e-12 t=30955
zheng ge 	整個	c=1 d=1.38568e-14 t=30955
zheng hang 	整行	c=2 d=4.49558e-07 t=30955
zheng hao 	正好	c=2 d=6.50113e-15 t=30955
zheng li 	整理	c=2 d=3.70996e-12 t=30955
zheng shu 	整數	c=1 d=2.44434e-15 t=30955
zheng shui 	徵稅	c=1 d=2.18333e-10 t=30955
zheng ti 	整體	c=1 d=1.19266e-14 t=30955
zheng xiang 	正向	c=9 d=0.578263 t=30955
zheng xin 	徵信	c=4 d=5.70882e-13 t=30955
zheng zai 	正在	c=11 d=1.67884e-07 t=30955
zheng zai bian ji 	正在編輯	c=1 d=6.91558e-15 t=30955
zheng ze 	正則	c=10 d=0.000205647 t=30955
zheng ze biao da shi 	正則表達式	c=2 d=3.62958e-19 t=30955
zheng zhi 	政治	c=1 d=0.00621991 t=30955
zhi 	之	c=1 d=5.90733e-14 t=30955
zhi 	值	c=98 d=0.226723 t=30955
zhi 	只	c=2 d=1.07361e-12 t=30955
zhi 	志	c=2 d=0.546074 t=30955
zhi 	指	c=2 d=4.81237e-14 t=30955
zhi 	止	c=13 d=0.524663 t=30955
zhi 	知	c=1 d=1.37521e-13 t=30955
zhi 	置	c=1 d=0.0284388 t=30955
zhi 	至	c=5 d=1.14789e-05 t=30955
zhi bo 	直播	c=2 d=4.91812e-05 t=30955
zhi chi 	支持	c=12 d=6.14719e-11 t=30955
zhi chuan di 	值傳遞	c=1 d=2.91886e-14 t=30955
zhi ci 	至此	c=2 d=1.41637e-07 t=30955
zhi dan 	製單	c=6 d=1.08629e-12 t=30955
zhi dan ren 	製單人	c=8 d=7.72591e-13 t=30955
zhi dao 	指導	c=1 d=2.41377e-14 t=30955
zhi dao 	直到	c=1 d=2.05157e-13 t=30955
zhi dao 	知道	c=6 d=1.4306e-07 t=30955
zhi de 	值得	c=2 d=1.24973e-06 t=30955
zhi de mai 	值得買	c=2 d=4.9545e-05 t=30955
zhi ding 	指定	c=28 d=1.87416 t=30955
zhi du 	只讀	c=1 d=8.40459e-16 t=30955
zhi du mo shi 	只讀模式	c=1 d=8.44672e-15 t=30955
zhi fu 	支付	c=49 d=0.000964516 t=30955
zhi fu bao 	支付寶	c=3 d=1.10078e-12 t=30955
zhi fu tiao jian 	支付條件	c=3 d=2.11918e-12 t=30955
zhi fu xie yi 	支付協議	c=7 d=0.000480062 t=30955
zhi gong 	職工	c=1 d=2.68055e-12 t=30955
zhi gou 	只夠	c=1 d=3.21586e-07 t=30955
zhi guan 	直觀	c=1 d=3.87136e-13 t=30955
zhi hang 	支行	c=1 d=1.14294e-13 t=30955
zhi he 	之和	c=1 d=1.92678e-10 t=30955
zhi he 	紙盒	c=1 d=1.88863e-10 t=30955
zhi hou 	之後	c=1 d=3.76143e-27 t=30955
zhi hu 	支護	c=1 d=1.18651e-12 t=30955
zhi hu 	知乎	c=7 d=0.000263884 t=30955
zhi jia 	支架	c=1 d=6.05047e-31 t=30955
zhi jian 	之間	c=14 d=0.0115624 t=30955
zhi jian 	只見	c=2 d=1.29262e-12 t=30955
zhi jiao 	指教	c=1 d=1.47849e-12 t=30955
zhi jie 	直接	c=8 d=0.000508735 t=30955
zhi jin 	至今	c=1 d=2.7765e-14 t=30955
zhi lu 	之路	c=4 d=0.00167889 t=30955
zhi mei 	之美	c=4 d=0.392586 t=30955
zhi nan 	指南	c=15 d=2.53539e-11 t=30955
zhi neng 	只能	c=14 d=2.44939e-12 t=30955
zhi neng 	智能	c=3 d=0.000601259 t=30955
zhi qi 	志氣	c=1 d=1.66297e-13 t=30955
zhi qian 	之前	c=9 d=0.0219282 t=30955
zhi shao 	至少	c=1 d=1.71805e-14 t=30955
zhi sheng cheng 	只生成	c=1 d=3.91972e-12 t=30955
zhi shi 	只是	c=5 d=8.14748e-13 t=30955
zhi shi 	指示	c=5 d=7.69484e-06 t=30955
zhi shi 	知識	c=12 d=4.27309e-12 t=30955
zhi tui 	只推	c=1 d=6.25321e-07 t=30955
zhi wei 	只爲	c=1 d=1.64643e-13 t=30955
zhi wei 	置爲	c=1 d=2.63427e-13 t=30955
zhi wei 	職位	c=2 d=2.03983e-14 t=30955
zhi xian shi 	只顯示	c=2 d=1.16322e-14 t=30955
zhi xiang 	只想	c=1 d=1.40638e-12 t=30955
zhi xiang 	指向	c=4 d=3.16424e-12 t=30955
zhi xiang 	紙箱	c=1 d=2.46891e-15 t=30955
zhi xie 	只寫	c=1 d=9.9123e-15 t=30955
zhi xing 	執行	c=56 d=1.86789e-08 t=30955
zhi xu yao 	只需要	c=1 d=8.07639e-17 t=30955
zhi yao 	只要	c=1 d=1.61382e-13 t=30955
zhi ying 	直營	c=1 d=6.23813e-08 t=30955
zhi yong 	只用	c=1 d=7.54733e-14 t=30955
zhi you 	只有	c=7 d=0.00491728 t=30955
zhi yu 	至於	c=0 d=2.7281e-14 t=30955
zhi yun 	直運	c=2 d=5.16575e-12 t=30955
zhi zao shang 	製造商	c=1 d=1.60993e-14 t=30955
