# Rime user dictionary
#@/db_name	luna_pinyin.userdb.userdb.kct
#@/db_type	userdb
#@/rime_version	1.1.2
#@/tick	24192
#@/user_id	win7
a 	啊	c=76 d=3.54831 t=24192
yi you 	已有	c=2 d=7.46713e-006 t=24192
yi yuan 	一元	c=1 d=2.51399e-022 t=24192
yi yuan 	醫院	c=8 d=0.133548 t=24192
yi zhang 	一張	c=1 d=2.25449e-005 t=24192
yi zhen 	一陣	c=1 d=0.00311976 t=24192
yi zhi 	一直	c=8 d=0.421548 t=24192
yi zhi 	一紙	c=2 d=5.62028e-010 t=24192
yi zhi 	一致	c=4 d=0.00653881 t=24192
yi zhi ding 	已指定	c=3 d=3.08613e-009 t=24192
yi zhi xing 	一致性	c=0 d=0.0683861 t=24192
yi zhong 	一種	c=8 d=0.277198 t=24192
yi zi 	椅子	c=1 d=7.14099e-010 t=24192
yi zu 	一組	c=2 d=0.256661 t=24192
yi zu he 	已組合	c=2 d=6.25215e-005 t=24192
yin 	因	c=1 d=2.87589e-016 t=24192
yin 	音	c=2 d=0.327915 t=24192
yin biao 	音標	c=5 d=3.49644 t=24192
yin cang 	隱藏	c=4 d=0.27951 t=24192
yin ci 	因此	c=3 d=8.42335e-014 t=24192
yin dao 	引導	c=1 d=0.000944363 t=24192
yin hang 	銀行	c=9 d=0.895834 t=24192
yin hang ka 	銀行卡	c=3 d=0.563084 t=24192
yin hang ka hao 	銀行卡號	c=1 d=0.0262523 t=24192
yin hao 	引號	c=3 d=0.00366917 t=24192
yin jin 	引進	c=2 d=3.23898e-023 t=24192
yin liao 	飲料	c=1 d=0.0587185 t=24192
yin ni 	隱匿	c=1 d=0.0119145 t=24192
yin qi 	引起	c=2 d=8.39886e-007 t=24192
yin qing 	引擎	c=4 d=0.268192 t=24192
yin ru 	引入	c=9 d=1.60371 t=24192
yin she 	隱射	c=1 d=0.000689186 t=24192
yin wei 	因爲	c=18 d=0.437235 t=24192
yin xiang 	印象	c=1 d=0.00128757 t=24192
yin yong 	引用	c=32 d=0.111115 t=24192
yin yue 	音樂	c=2 d=8.65611e-009 t=24192
ying 	應	c=1 d=0.0113334 t=24192
ying 	營	c=2 d=0.29709 t=24192
ying bang 	英鎊	c=1 d=1 t=24192
ying dui 	應對	c=1 d=4.12209e-016 t=24192
ying gai 	應該	c=14 d=1.01336 t=24192
ying gai shi 	應該是	c=1 d=1.45247e-009 t=24192
ying hua 	櫻花	c=1 d=4.76125e-006 t=24192
ying pan 	硬盤	c=5 d=0.0391639 t=24192
ying she 	映射	c=60 d=1.30962 t=24192
ying she wen jian 	映射文件	c=5 d=0.195941 t=24192
ying wen 	英文	c=13 d=1.00181 t=24192
ying xiang 	影響	c=2 d=0.194952 t=24192
ying xiang li 	影響力	c=1 d=0.421052 t=24192
ying xiong 	英雄	c=1 d=8.87373e-007 t=24192
ying ye 	營業	c=3 d=1.01636 t=24192
ying ye dan dang 	營業擔當	c=3 d=2.83955 t=24192
ying ye ting 	營業廳	c=2 d=3.14323e-021 t=24192
ying yin 	影音	c=2 d=5.99066e-024 t=24192
ying yong 	應用	c=12 d=0.810267 t=24192
ying yong dao 	應用到	c=1 d=4.96062e-018 t=24192
ying yu 	英語	c=4 d=0.985112 t=24192
ying zhi 	英知	c=1 d=0.249075 t=24192
yong 	勇	c=2 d=0.000617396 t=24192
yong 	用	c=42 d=1.1387 t=24192
yong bu yong 	用不用	c=1 d=0.00442715 t=24192
yong cun 	永存	c=2 d=1.33568e-008 t=24192
yong dao 	用到	c=3 d=0.00209124 t=24192
yong de 	用的	c=2 d=0.231078 t=24192
yong fei 	永飛	c=1 d=1.30117e-009 t=24192
yong gong 	用工	c=1 d=0.00740944 t=24192
yong guo 	用過	c=1 d=3.98169e-020 t=24192
yong hu 	用戶	c=60 d=7.84932 t=24192
yong hu ming 	用戶名	c=14 d=4.75103 t=24192
yong hu zu 	用戶組	c=2 d=0.00316168 t=24192
yong jin 	佣金	c=2 d=7.65337e-015 t=24192
yong jin 	用盡	c=2 d=3.04003e-013 t=24192
yong jin dui xiang 	佣金對象	c=1 d=1.04745e-016 t=24192
yong lai 	用來	c=1 d=0.0280154 t=24192
yong le 	永樂	c=0 d=5.1011e-024 t=24192
yong le 	用了	c=1 d=0.305746 t=24192
yong qi 	勇氣	c=2 d=0.32915 t=24192
yong qi lai 	用起來	c=1 d=5.48234e-018 t=24192
yong she 	用設	c=1 d=0.56836 t=24192
yong tu 	用途	c=1 d=5.42779e-018 t=24192
yong xin 	用心	c=2 d=0.00819601 t=24192
yong yu 	用於	c=13 d=1.41558 t=24192
yong zhe 	用着	c=0 d=0.00378169 t=24192
yong zhe ka 	用着卡	c=1 d=0.0380064 t=24192
you 	又	c=9 d=0.817424 t=24192
you 	右	c=2 d=0.0792619 t=24192
you 	呦	c=1 d=0.00357068 t=24192
you 	悠	c=1 d=6.98033e-007 t=24192
you 	有	c=53 d=1.88739 t=24192
you 	油	c=0 d=1.14216e-006 t=24192
you 	由	c=9 d=0.988664 t=24192
you 	遊	c=1 d=0.00683978 t=24192
you ban 	右半	c=0 d=1.50472e-014 t=24192
you ban bian 	右半邊	c=4 d=6.26838e-013 t=24192
you bi yao 	有必要	c=1 d=6.85982e-008 t=24192
you bian 	右邊	c=5 d=0.165083 t=24192
you bian 	郵編	c=2 d=0.00329615 t=24192
you bu 	又不	c=0 d=5.32864e-008 t=24192
you bu neng 	又不能	c=1 d=3.67305e-012 t=24192
you bu shi 	又不是	c=1 d=1.04909e-005 t=24192
you bu xiang qu 	又不想去	c=1 d=5.35535e-007 t=24192
you ce 	右側	c=5 d=0.00102415 t=24192
you ci 	有次	c=1 d=1.07748e-025 t=24192
you ci ke zhi 	由此可知	c=1 d=4.57456e-006 t=24192
you da 	優達	c=5 d=1.94782e-008 t=24192
you dao 	有道	c=6 d=0.65377 t=24192
you dao li 	有道理	c=1 d=0.000284437 t=24192
you de 	有的	c=2 d=0.00279479 t=24192
you di fang 	有地方	c=1 d=6.32251e-019 t=24192
you dian 	有點	c=5 d=0.782705 t=24192
you dian 	由點	c=1 d=0.0871609 t=24192
you ge 	有個	c=4 d=0.00421123 t=24192
you guan 	有關	c=1 d=0.412714 t=24192
you hen duo zhe yang 	有很多這樣	c=1 d=3.57554e-019 t=24192
you hua 	優化	c=2 d=0.310395 t=24192
you hui 	優惠	c=1 d=4.46161e-006 t=24192
you hui 	又會	c=1 d=3.78491e-012 t=24192
you huo 	誘惑	c=1 d=5.3359e-023 t=24192
you ji hua 	有計劃	c=1 d=1.07138e-017 t=24192
you jian 	右鍵	c=4 d=0.17197 t=24192
you jian 	郵件	c=1 d=0.171187 t=24192
you ke neng 	有可能	c=1 d=0.38868 t=24192
you ku 	優酷	c=7 d=0.00733572 t=24192
you kuo hao 	有括號	c=1 d=0.0788666 t=24192
you le 	有了	c=1 d=1.26663e-016 t=24192
you liang zhong 	有兩種	c=1 d=1.88927e-014 t=24192
you long 	游龍	c=1 d=2.64612e-007 t=24192
you mei you 	有沒有	c=2 d=0.138069 t=24192
you nei rong 	有內容	c=1 d=0.600496 t=24192
you neng 	又能	c=2 d=0.249075 t=24192
you ni 	有你	c=1 d=3.83545e-021 t=24192
you qi 	尤其	c=1 d=0.0333733 t=24192
you qian 	有錢	c=1 d=1.08665e-007 t=24192
you qu bie 	有區別	c=1 d=0.0176857 t=24192
you ren 	有人	c=1 d=0.000992781 t=24192
you ru 	猶如	c=1 d=9.22615e-024 t=24192
you shang xia 	有上下	c=1 d=2.99896e-009 t=24192
you shen me 	有什麼	c=2 d=1.17128e-007 t=24192
you shi 	優勢	c=4 d=0.29523 t=24192
you shi 	有事	c=1 d=6.39605e-008 t=24192
you shi jian 	有時間	c=6 d=0.0167392 t=24192
you ti shi 	有提示	c=1 d=9.59615e-016 t=24192
you wang 	有望	c=0 d=0.00205478 t=24192
you wang jia 	有望價	c=1 d=0.0206508 t=24192
you wei 	尤爲	c=0 d=1.9718e-018 t=24192
you wei zhong yao 	尤爲重要	c=1 d=1.98168e-017 t=24192
you wen ti 	有問題	c=1 d=9.80866e-009 t=24192
you wu 	有誤	c=2 d=7.54255e-006 t=24192
you xi 	遊戲	c=13 d=4.39451e-016 t=24192
you xi ji 	遊戲機	c=1 d=5.07653e-025 t=24192
you xia la kuang 	有下拉框	c=1 d=3.29896e-013 t=24192
you xian 	有線	c=8 d=0.0117167 t=24192
you xian 	有限	c=3 d=7.25036e-012 t=24192
you xiang 	又想	c=1 d=6.6834e-025 t=24192
you xiang 	郵箱	c=10 d=0.99005 t=24192
you xiao 	有效	c=41 d=2.19689 t=24192
you xiao qi 	有效期	c=34 d=4.57677 t=24192
you xiao wu xiao 	有效無效	c=1 d=0.0146253 t=24192
you xiao xing 	有效性	c=14 d=0.346302 t=24192
you xie 	有些	c=1 d=0.213312 t=24192
you xiu 	優秀	c=1 d=0.00166156 t=24192
you xu 	有序	c=15 d=0.000614761 t=24192
you ya 	優雅	c=1 d=0.00050296 t=24192
you yi 	有意	c=1 d=4.95119e-025 t=24192
you yi pai 	有一排	c=1 d=3.51812e-005 t=24192
you yi si 	有意思	c=1 d=0.740818 t=24192
you yong ma 	有用嗎	c=1 d=4.87498e-019 t=24192
you you 	又有	c=1 d=1.23133e-007 t=24192
you yu 	有餘	c=2 d=0.00552015 t=24192
you yu 	由於	c=5 d=3.4116e-010 t=24192
you zhe 	有着	c=1 d=0.0160829 t=24192
you zhi 	優質	c=3 d=9.23473e-014 t=24192
you zhi 	又直	c=1 d=0.0505395 t=24192
you zhong 	有種	c=3 d=0.338165 t=24192
you zi biao 	有子表	c=4 d=2.97552e-015 t=24192
yu 	俞	c=1 d=0.0328764 t=24192
yu 	域	c=6 d=0.807565 t=24192
yu 	宇	c=4 d=0.628135 t=24192
yu 	於	c=9 d=0.427915 t=24192
yu 	羽	c=1 d=0.0160027 t=24192
yu 	與	c=78 d=2.02071 t=24192
yu 	雨	c=6 d=2.3375 t=24192
yu 	魚	c=1 d=2.89828e-019 t=24192
yu ce 	預測	c=1 d=1.80768e-024 t=24192
yu dao 	遇到	c=6 d=0.0780818 t=24192
yu de shui 	魚得水	c=1 d=1.1816e-022 t=24192
yu e 	餘額	c=1 d=0.267135 t=24192
yu fa 	語法	c=4 d=3.0685e-005 t=24192
yu fu shi tong 	與富士通	c=33 d=1.13307 t=24192
yu fu wu qi 	與服務器	c=1 d=0.980199 t=24192
yu huo 	慾火	c=0 d=0.00816756 t=24192
yu huo fei 	慾火非	c=1 d=0.082085 t=24192
yu huo fei 	與或費	c=1 d=0.018968 t=24192
yu jie shi 	與解釋	c=1 d=0.918512 t=24192
yu ju 	語句	c=14 d=1.17201 t=24192
yu ju kuai 	語句塊	c=1 d=2.10823e-010 t=24192
yu jun 	于軍	c=1 d=0.0327124 t=24192
yu kuai 	愉快	c=2 d=0.0366992 t=24192
yu lan 	預覽	c=1 d=3.91293e-021 t=24192
yu liu 	預留	c=1 d=1.56938e-008 t=24192
yu mao 	羽毛	c=1 d=4.45085e-007 t=24192
yu men 	與門	c=1 d=0.0871609 t=24192
yu mi 	玉米	c=1 d=2.01478e-006 t=24192
yu ming 	域名	c=5 d=1.64985 t=24192
yu qi 	逾期	c=4 d=0.11246 t=24192
yu tai da 	雨太大	c=1 d=2.6759e-021 t=24192
yu xiu lu 	御秀路	c=1 d=0.0269169 t=24192
yu xuan 	餘弦	c=1 d=2.8596e-008 t=24192
yu yan 	語言	c=26 d=1.15802 t=24192
yu yi 	寓意	c=1 d=4.27706e-009 t=24192
yu yue 	預約	c=6 d=0.00339653 t=24192
yu zhi 	與之	c=1 d=1.1151e-017 t=24192
yu zhong 	語種	c=2 d=1.50739e-013 t=24192
yuan 	元	c=2 d=1.01563e-006 t=24192
yuan 	原	c=0 d=7.84692e-019 t=24192
yuan 	員	c=1 d=1.96297e-023 t=24192
yuan 	園	c=2 d=0.0118581 t=24192
yuan 	媛	c=1 d=0.141564 t=24192
yuan 	源	c=5 d=0.546074 t=24192
yuan 	猿	c=1 d=0.064894 t=24192
yuan 	苑	c=6 d=0.937067 t=24192
yuan 	遠	c=1 d=5.68554e-005 t=24192
yuan bi zhong 	原幣種	c=2 d=3.69609e-019 t=24192
yuan cang ku 	原倉庫	c=1 d=7.7024e-018 t=24192
yuan chan di 	原產地	c=1 d=3.59346e-019 t=24192
yuan chang 	原廠	c=23 d=1.3986 t=24192
yuan cheng 	遠程	c=11 d=1.0037 t=24192
yuan dai ma 	源代碼	c=2 d=0.0114835 t=24192
yuan di 	原地	c=1 d=2.45618e-013 t=24192
yuan du 	怨毒	c=1 d=5.10735e-008 t=24192
yuan gong 	員工	c=54 d=2.78922 t=24192
yuan gong guan li 	員工管理	c=1 d=7.75312e-007 t=24192
yuan ji hua 	原計劃	c=1 d=1.72696e-016 t=24192
yuan lai 	原來	c=2 d=0.060205 t=24192
yuan le 	遠了	c=1 d=0.308819 t=24192
yuan li 	原理	c=8 d=0.13207 t=24192
yuan ma 	源碼	c=11 d=0.0169694 t=24192
yuan mian 	原棉	c=1 d=0.044601 t=24192
yuan qi 	遠期	c=1 d=0.00123708 t=24192
yuan sheng 	原生	c=4 d=0.266152 t=24192
yuan shi 	原始	c=14 d=0.733447 t=24192
yuan su 	元素	c=54 d=0.646453 t=24192
yuan tong 	圓通	c=1 d=0.22313 t=24192
yuan wen 	原文	c=2 d=0.0634448 t=24192
yuan wen jian 	原文件	c=3 d=0.637628 t=24192
yuan xian 	原先	c=1 d=7.59831e-005 t=24192
yuan xing 	原型	c=2 d=0.00842257 t=24192
yuan yin 	原因	c=4 d=8.74529e-007 t=24192
yuan you 	原有	c=1 d=0.612626 t=24192
yuan ze 	原則	c=2 d=0.0898153 t=24192
yuan zhang 	院長	c=1 d=3.94138e-018 t=24192
yuan zhuang 	原裝	c=3 d=1.16687e-017 t=24192
yue 	月	c=10 d=0.0293832 t=24192
yue 	越	c=1 d=7.16557e-021 t=24192
yue chang 	越長	c=1 d=0.0142642 t=24192
yue cheng 	約撐	c=1 d=9.72429e-025 t=24192
yue da 	越大	c=1 d=0.0144076 t=24192
yue ding 	約定	c=1 d=3.18495e-011 t=24192
yue du 	閱讀	c=3 d=0.0404585 t=24192
yue fen 	月份	c=4 d=0.0624233 t=24192
yue hao 	約好	c=1 d=0.034562 t=24192
yue lai 	越來	c=1 d=7.12983e-021 t=24192
yue lai yue 	越來越	c=1 d=0.319819 t=24192
yue qing 	樂清	c=2 d=0.00117675 t=24192
yue qing shi 	樂清市	c=1 d=0.00115923 t=24192
yue shu 	約束	c=5 d=0.0234238 t=24192
yue xiao 	越小	c=1 d=0.0146253 t=24192
yun 	暈	c=1 d=0.000117088 t=24192
yun 	運	c=3 d=1.56235e-020 t=24192
yun 	雲	c=23 d=1.80691 t=24192
yun dan 	運單	c=1 d=0.704688 t=24192
yun dong xie 	運動鞋	c=1 d=0.680451 t=24192
yun ji 	雲集	c=0 d=0.00214936 t=24192
yun ke tang 	雲課堂	c=2 d=0.0587185 t=24192
yun nan 	雲南	c=1 d=0.0192547 t=24192
yun nan sheng 	雲南省	c=2 d=0.00109719 t=24192
yun pan 	雲盤	c=1 d=2.55598e-011 t=24192
yun shu 	運輸	c=7 d=0.189607 t=24192
yun shu fang shi 	運輸方式	c=1 d=0.0356146 t=24192
yun suan 	運算	c=6 d=0.340699 t=24192
yun suan fu 	運算符	c=4 d=0.316225 t=24192
yun wei 	運維	c=1 d=6.16536e-017 t=24192
yun xing 	運行	c=20 d=1.75972 t=24192
yun xing shi 	運行時	c=2 d=0.645099 t=24192
yun xu 	允許	c=1 d=3.93054e-015 t=24192
yun ying 	運營	c=2 d=0.889401 t=24192
za 	咋	c=1 d=1.08946e-008 t=24192
za le 	咋了	c=1 d=0.0459593 t=24192
za le 	砸了	c=1 d=0.04573 t=24192
za rou 	雜糅	c=1 d=0.193013 t=24192
zai 	再	c=13 d=1.31586 t=24192
zai 	在	c=87 d=2.42529 t=24192
zai 	載	c=2 d=0.00621991 t=24192
zai ba 	再把	c=1 d=2.62926e-020 t=24192
zai ban 	再辦	c=1 d=3.14672e-016 t=24192
zai chi 	再吃	c=1 d=0.980199 t=24192
zai dai ta qu 	在帶她去	c=2 d=2.1144e-007 t=24192
zai duo 	再多	c=1 d=7.35596e-006 t=24192
zai guo 	再過	c=0 d=3.26836e-022 t=24192
zai guo ji nian 	再過幾年	c=1 d=3.28474e-021 t=24192
zai guo qu 	再過去	c=1 d=2.36719e-020 t=24192
zai hao 	再好	c=1 d=0.00806679 t=24192
zai ji guo lai 	在寄過來	c=1 d=3.74852e-016 t=24192
zai jia 	在家	c=2 d=8.40651e-013 t=24192
zai kan 	再看	c=2 d=0.196912 t=24192
zai kan kan 	再看看	c=1 d=0.000387808 t=24192
zai ken 	在啃	c=1 d=0.151829 t=24192
zai lai yi ge 	再來一個	c=1 d=7.91917e-021 t=24192
zai mai 	再買	c=1 d=2.11808e-006 t=24192
zai na 	在哪	c=3 d=0.010358 t=24192
zai na chi 	在哪吃	c=1 d=0.075774 t=24192
zai na li 	在哪裏	c=1 d=3.47164e-025 t=24192
zai nong 	再弄	c=1 d=8.52724e-009 t=24192
zai qu 	再去	c=1 d=3.97693e-006 t=24192
zai ren he 	在任何	c=1 d=5.67665e-016 t=24192
zai ru 	載入	c=1 d=0.574072 t=24192
zai shuo 	再說	c=2 d=9.68434e-006 t=24192
zai ti 	載體	c=3 d=0.284787 t=24192
zai wo men 	在我們	c=1 d=0.0142642 t=24192
zai wu zi li 	在屋子裏	c=1 d=5.10197e-025 t=24192
zai xian 	在線	c=3 d=0.298197 t=24192
zai yi 	在意	c=1 d=0.612626 t=24192
zai yi yuan 	在醫院	c=1 d=2.86993e-021 t=24192
zai yong 	再用	c=1 d=2.4753e-016 t=24192
zai yu 	在於	c=1 d=8.89519e-006 t=24192
zai yun xing 	在運行	c=1 d=1.31492e-015 t=24192
zai zhao 	再找	c=1 d=0.0724398 t=24192
zai zhe li 	在這裏	c=2 d=0.536955 t=24192
zai zhi 	在職	c=1 d=7.4208e-021 t=24192
zai zuo 	再做	c=0 d=1.7655e-012 t=24192
zai zuo yi ge 	再做一個	c=1 d=1.77435e-011 t=24192
zan 	暫	c=1 d=3.0532e-014 t=24192
zan 	讚	c=1 d=3.35805e-016 t=24192
zan cun 	暫存	c=1 d=1.12264e-008 t=24192
zan ding 	暫定	c=1 d=4.14346e-018 t=24192
zan qu 	暫取	c=2 d=6.12325e-014 t=24192
zan shi 	暫時	c=4 d=1.27463 t=24192
zao 	早	c=1 d=0.0109436 t=24192
zao chen 	早晨	c=2 d=0.752014 t=24192
zao dian 	早點	c=1 d=0.000290183 t=24192
zao jia 	造價	c=2 d=1.84734e-007 t=24192
zao qi 	早期	c=1 d=2.58703e-006 t=24192
zao shou 	遭受	c=1 d=0.677057 t=24192
zao shui 	早睡	c=1 d=0.418952 t=24192
zao xing 	造型	c=2 d=0.11475 t=24192
zao zao 	澡澡	c=1 d=9.10922e-021 t=24192
zao zui 	遭罪	c=0 d=3.45315e-022 t=24192
ze 	則	c=41 d=2.73425 t=24192
ze bu neng 	則不能	c=1 d=6.13044e-009 t=24192
ze fan hui 	則返回	c=1 d=3.00151e-019 t=24192
ze hui 	則會	c=2 d=0.373439 t=24192
ze ren 	責任	c=1 d=0.142274 t=24192
ze shi 	則是	c=11 d=0.982274 t=24192
ze ti shi 	則提示	c=2 d=0.370159 t=24192
zen me 	怎麼	c=12 d=0.321422 t=24192
zen me ban 	怎麼辦	c=6 d=0.102103 t=24192
zen me hui zai 	怎麼會在	c=1 d=4.55407e-012 t=24192
zen me la 	怎麼啦	c=1 d=9.30778e-010 t=24192
zen me yang 	怎麼樣	c=12 d=0.0428972 t=24192
zen me zuo 	怎麼做	c=1 d=1.23877e-019 t=24192
zeng 	增	c=3 d=0.0151463 t=24192
zeng 	曾	c=0 d=0.00765355 t=24192
zeng gai 	增改	c=2 d=0.124307 t=24192
zeng jia 	增加	c=36 d=1.93146 t=24192
zeng jian 	增減	c=1 d=1.8325e-008 t=24192
zeng liang 	增量	c=1 d=1.78234e-005 t=24192
zeng qiang 	增強	c=3 d=0.95852 t=24192
zeng shan 	增刪	c=2 d=0.19205 t=24192
zeng shan gai 	曾刪改	c=2 d=0.0769192 t=24192
zeng zhi shui 	增值稅	c=2 d=4.99824e-011 t=24192
zha shi 	紮實	c=0 d=0.000227676 t=24192
zhai 	宅	c=0 d=1.0799e-023 t=24192
zhan 	佔	c=1 d=0.0502874 t=24192
zhan 	棧	c=21 d=0.238025 t=24192
zhan 	站	c=6 d=0.970446 t=24192
zhan di 	戰地	c=1 d=4.48002e-025 t=24192
zhan dian 	站點	c=3 d=0.0177528 t=24192
zhan ding 	棧頂	c=1 d=5.12406e-017 t=24192
zhan lve 	戰略	c=2 d=1.00234e-018 t=24192
zhan lve yi wu 	戰略役物	c=2 d=9.53973e-019 t=24192
zhan nei 	棧內	c=1 d=5.35991e-017 t=24192
zhan shang 	棧上	c=1 d=1.65896e-014 t=24192
zhan sheng 	戰勝	c=0 d=3.66793e-026 t=24192
zhan shi 	展示	c=6 d=0.823495 t=24192
zhan tie 	粘貼	c=4 d=0.0227089 t=24192
zhan yong 	佔用	c=3 d=0.000745734 t=24192
zhan zai 	站在	c=1 d=0.119433 t=24192
zhan zhen 	棧楨	c=2 d=1.94201e-015 t=24192
zhang 	張	c=10 d=0.0329463 t=24192
zhang 	章	c=2 d=0.00285124 t=24192
zhang chu lai 	長出來	c=0 d=0.0132655 t=24192
zhang chu lai le 	長出來了	c=1 d=0.13332 t=24192
zhang da 	長大	c=1 d=0.666977 t=24192
zhang hao 	帳號	c=10 d=0.740818 t=24192
zhang hu 	賬戶	c=4 d=0.00875657 t=24192
zhang hu ming 	賬戶名	c=3 d=0.0388265 t=24192
zhang jia 	漲價	c=0 d=1.12535e-008 t=24192
zhang kong 	掌控	c=3 d=0.343009 t=24192
zhang lang 	蟑螂	c=2 d=2.39627e-009 t=24192
zhang san 	張三	c=2 d=6.60024e-012 t=24192
zhang shang 	掌上	c=1 d=2.93448e-018 t=24192
zhao 	兆	c=1 d=4.29251e-022 t=24192
zhao 	找	c=13 d=0.715803 t=24192
zhao 	照	c=2 d=0.00392653 t=24192
zhao bu dao 	找不到	c=6 d=0.204503 t=24192
zhao dao 	找到	c=9 d=0.0870006 t=24192
zhao dao de 	找到的	c=1 d=3.33381e-019 t=24192
zhao de 	找的	c=0 d=0.00376283 t=24192
zhao de dui bu dui 	找的對不對	c=1 d=0.0378169 t=24192
zhao gong si 	找公司	c=1 d=6.11565e-010 t=24192
zhao hang 	招行	c=4 d=2.5981 t=24192
zhao huan 	召喚	c=1 d=0.00160441 t=24192
zhao ji 	召集	c=3 d=0.058264 t=24192
zhao ni 	找你	c=2 d=6.16641e-019 t=24192
zhao pian 	照片	c=4 d=1.05252 t=24192
zhao shang 	招商	c=7 d=1.69388 t=24192
zhao zei 	找賊	c=1 d=0.212248 t=24192
zhao zhao 	找找	c=0 d=6.38497e-018 t=24192
zhe 	着	c=3 d=0.914544 t=24192
zhe 	者	c=3 d=0.440432 t=24192
zhe 	這	c=13 d=0.134202 t=24192
zhe ben shu 	這本書	c=1 d=1.92213e-011 t=24192
zhe bian 	這邊	c=5 d=0.774916 t=24192
zhe bu shi 	着不是	c=1 d=0.00546167 t=24192
zhe cai shi 	這纔是	c=2 d=0.302704 t=24192
zhe dian 	這點	c=2 d=0.172045 t=24192
zhe die 	摺疊	c=1 d=0.00235786 t=24192
zhe dou 	這都	c=1 d=5.31019e-025 t=24192
zhe duan 	這段	c=2 d=9.22612e-005 t=24192
zhe duan hua 	這段話	c=1 d=0.0338776 t=24192
zhe ge 	這個	c=57 d=3.05586 t=24192
zhe ge lei 	這個類	c=1 d=0.178173 t=24192
zhe ge shuo ming 	這個說明	c=1 d=0.00946646 t=24192
zhe ge yue 	這個月	c=2 d=0.000199439 t=24192
zhe hang 	折行	c=1 d=1.58106e-007 t=24192
zhe huan 	折換	c=5 d=2.58544e-019 t=24192
zhe jia 	這家	c=1 d=0.0380064 t=24192
zhe jiang 	浙江	c=2 d=1.06495e-005 t=24192
zhe jiang sheng 	浙江省	c=1 d=0.00114769 t=24192
zhe jiu shi 	這就是	c=2 d=2.30004e-005 t=24192
zhe ju 	這句	c=1 d=0.0356146 t=24192
zhe kuai 	這塊	c=1 d=7.03826e-016 t=24192
zhe kuan 	這款	c=1 d=1.90463e-021 t=24192
zhe li 	這裏	c=6 d=0.0143932 t=24192
zhe liang ge 	這兩個	c=2 d=0.433874 t=24192
zhe me 	這麼	c=5 d=0.153708 t=24192
zhe me duo 	這麼多	c=1 d=0.0206508 t=24192
zhe me jiu 	這麼久	c=1 d=0.00290884 t=24192
zhe pian 	這篇	c=1 d=2.26811e-017 t=24192
zhe qun 	這羣	c=1 d=0.0393602 t=24192
zhe san ge 	這三個	c=1 d=0.158025 t=24192
zhe shi 	這是	c=8 d=0.000832957 t=24192
zhe shi 	這時	c=2 d=0.000242381 t=24192
zhe shi shuo 	這是說	c=1 d=1.25403e-016 t=24192
zhe xia 	這下	c=1 d=0.0366992 t=24192
zhe xie 	這些	c=7 d=0.52548 t=24192
zhe xue 	哲學	c=2 d=0.546074 t=24192
zhe yang 	這樣	c=13 d=0.337081 t=24192
zhe ye 	這也	c=0 d=6.9972e-007 t=24192
zhe ye jiu shi 	這也就是	c=1 d=7.03228e-006 t=24192
zhe yi 	這一	c=1 d=0.158817 t=24192
zhe yi bu 	這一步	c=1 d=1.00119e-014 t=24192
zhe yi hang 	者一行	c=1 d=2.04593e-010 t=24192
zhe yi hang 	這一行	c=1 d=5.9677e-016 t=24192
zhe you 	這又	c=0 d=0.000729913 t=24192
zhe yu 	這雨	c=1 d=2.78511e-021 t=24192
zhe zhang 	這張	c=1 d=0.26054 t=24192
zhe zhi 	這隻	c=0 d=3.09292e-020 t=24192
zhe zhi shi 	這隻是	c=1 d=3.10843e-019 t=24192
zhe zhong 	這種	c=4 d=0.00472447 t=24192
zhe zuo 	這座	c=1 d=0.0107269 t=24192
zhei 	這	c=1 d=0.00419023 t=24192
zhei li 	這裏	c=1 d=0.100761 t=24192
zhei yang 	這樣	c=1 d=1.36928e-021 t=24192
zhen 	幀	c=1 d=9.17389e-016 t=24192
zhen 	真	c=4 d=0.101774 t=24192
zhen 	鎮	c=2 d=0.843665 t=24192
zhen 	陣	c=2 d=0.04573 t=24192
zhen dang qi 	振盪器	c=1 d=0.172045 t=24192
zhen de 	真的	c=8 d=0.90097 t=24192
zhen de ma 	真的嗎	c=1 d=9.59125e-010 t=24192
zhen de shi 	真的是	c=1 d=2.77508e-008 t=24192
zhen hao 	真好	c=1 d=9.07797e-010 t=24192
zhen jia 	真假	c=1 d=0.11475 t=24192
zhen ke lian 	真可憐	c=1 d=3.7087e-008 t=24192
zhen li hai 	鎮厲害	c=2 d=1.9119e-007 t=24192
zhen shi 	真實	c=2 d=0.072264 t=24192
zhen shi 	真是	c=3 d=0.0340475 t=24192
zhen zhen zheng zheng 	真真正正	c=1 d=0.210136 t=24192
zhen zheng 	真正	c=1 d=0.232236 t=24192
zheng 	整	c=1 d=0.122456 t=24192
zheng 	正	c=1 d=8.4206e-008 t=24192
zheng 	爭	c=1 d=9.04346e-024 t=24192
zheng 	證	c=4 d=0.0281559 t=24192
zheng chang 	正常	c=7 d=1.2138 t=24192
zheng dan 	整單	c=3 d=0.529612 t=24192
zheng ge 	整個	c=9 d=0.0428521 t=24192
zheng hang 	整行	c=1 d=0.0575558 t=24192
zheng hao 	正好	c=2 d=0.00154644 t=24192
zheng jiu 	拯救	c=1 d=0.543351 t=24192
zheng li 	整理	c=2 d=0.882497 t=24192
zheng lun 	爭論	c=1 d=1.27363e-022 t=24192
